avg_speed,max_speed,speed_std,avg_accel,brake_events_per_km,idle_frac,oat,aux_power_w,soc,wh_per_km,range_km,trip_key
54.44415070438581,84.439994812,21.958163138633623,0.5405018568822448,4.363351237457307,0.031161473087818695,3.0,2397.875354107649,98.5365905762,247.85923545356815,85.87093204540425,10-1996
28.782606628467192,63.7099990845,16.13619354194352,0.409286318108303,8.810479378761057,0.11403508771929824,-0.5,1714.6198830409357,100.0,198.53697731892564,108.79585401011829,10-2002
51.77763039545869,74.5100021362,25.82137832976386,0.4832795388243133,5.5215773529795955,0.1608832807570978,-0.5,1442.5867507886435,99.3902435303,235.8181740326626,91.03748127390419,10-2002
27.522790675512642,75.5699996948,17.745476021182554,0.7944217114138179,7.333420625746684,0.09444444444444444,-0.5,1065.4166666666667,97.8048858643,291.60016894357506,72.44802162915302,10-2002
48.11741497532588,62.6399993896,19.731017083822724,0.27403633629011054,2.636338692521982,0.09422492401215805,4.0,600.0,88.5365829468,136.66672833580353,139.93092649089763,10-2010
33.74284405543789,52.3499984741,18.729594009777543,0.6809691112037307,11.726481542650006,0.15942028985507245,4.192028985507246,379.89130434782606,85.9756088257,96.11527653825067,193.21311008204472,10-2010
46.58627620752883,59.5999984741,7.534608691939823,0.338016181122473,2.2643228163468008,0.0,4.0,350.0,75.3658599854,78.99177860889849,206.0850640855497,10-2011
45.78873795708076,59.9399986267,13.851981472093126,0.31258522903685554,4.1830977619302265,0.03672316384180791,1.3432203389830508,1254.6610169491526,100.0,136.07512848126345,158.73584130382918,10-2019
57.372768493864434,83.9300003052,29.640881962483572,0.5894225201284563,4.8436434078107204,0.15501519756838905,1.9635258358662615,1078.419452887538,99.7561035156,291.7603451363249,73.8527998015002,10-2019
57.05934680199452,91.3499984741,29.728708388092738,1.3409437725347153,8.82511610615117,0.12933753943217666,2.0,589.9053627760252,96.9512252808,227.8569641557762,91.90618657736528,10-2019
36.56535132278478,54.3699989319,19.514242772369176,0.5883378374053361,5.85943477714629,0.16141732283464566,6.5,398.4251968503937,100.0,206.52034493954827,104.5901797535863,10-2029
39.25417249459063,63.7099990845,21.324178925068715,0.33801967996316995,9.68151295426113,0.156794425087108,6.552264808362369,300.0,100.0,106.91775243588489,202.02444877386307,10-2029
59.798374522261206,79.0800018311,22.063992289521465,0.47177513232042817,4.4672972342712445,0.0626865671641791,7.028358208955224,0.0,100.0,187.82941826399716,114.99796038148223,10-2029
57.05188556886918,103.430000305,30.638899788328615,1.6320978978878038,7.382204490066424,0.08620689655172414,6.775862068965517,0.0,98.9024429321,237.38509199432102,89.99270971002959,10-2029
44.61631728997811,65.4499969482,24.358893499194316,0.4271366284787021,6.233051727082916,0.17959183673469387,13.761224489795918,6.73469387755102,100.0,66.90326104133135,322.85421762410056,10-2034
56.334310023677574,76.0800018311,24.035276865142603,0.9882011756593418,2.919606321312027,0.09508196721311475,14.454098360655738,2.459016393442623,100.0,215.53030025417848,100.21792747714247,10-2034
38.55222136342381,55.5399971008,19.074583163625373,0.3907264763011691,10.12125047201808,0.12686567164179105,14.171641791044776,0.0,99.8780517578,170.74822801901777,126.34777783627686,10-2034
46.643106138703786,67.4899978638,22.26053108604933,0.6527984534200958,6.409984918385766,0.1111111111111111,13.5,63.492063492063494,95.1219558716,101.81939929672761,201.79202205257891,10-2035
39.068450483600316,62.5499992371,22.75754517408732,0.6339237939310393,9.924981728421455,0.17216117216117216,13.5,13.91941391941392,94.3902511597,187.79723693091003,108.56546445353712,10-2035
24.92046163963908,47.7099990845,14.315132714577313,0.7979418876123807,15.737304342739524,0.13138686131386862,-4.0,0.0,98.2926864624,195.16232870525644,108.7874920161606,10-2079
27.870493248166998,62.5200004578,20.935614997668836,0.5736747499533862,7.9113388330673535,0.12903225806451613,-4.0,0.0,97.3170776367,158.93948002554876,132.25467181689697,10-2079
39.91116908665696,62.8899993896,17.911613847988782,0.4372857905156101,4.750080266946324,0.02710027100271003,-4.0,0.0,96.4634170532,157.78094269960542,132.05712760355632,10-2079
39.474510833468045,62.6299972534,18.614237097927468,0.4516179591182495,4.1444769106147925,0.06896551724137931,-3.7711598746081503,0.0,95.0000076294,171.34114030879726,119.76108954900442,10-2079
